CRASH_CRN,DISTRICT,MUNICIPALITY,CRASH_YEAR,CRASH_MONTH,DAY_OF_WEEK,TIME_OF_DAY,HOUR_OF_DAY,WEATHER,ROAD_CONDITION,COLLISION_TYPE,SCH_BUS_IND,SCH_ZONE_IND,AUTOMOBILE_COUNT,MOTORCYCLE_COUNT,SMALL_TRUCK_COUNT,HEAVY_TRUCK_COUNT,SUV_COUNT,VAN_COUNT,BICYCLE_COUNT,FATAL_COUNT,INJURY_COUNT,BICYCLE_DEATH_COUNT,BICYCLE_MAJ_INJ_COUNT,PED_COUNT,PED_DEATH_COUNT,PED_MAJ_INJ_COUNT,LATITUDE,LONGITUDE,DEC_LAT,DEC_LONG,WET_ROAD,SNOW_SLUSH_ROAD,ICY_ROAD,SUDDEN_DEER,FATAL_OR_MAJ_INJ,INJURY,FATAL,SCHOOL_BUS,SCHOOL_ZONE,BICYCLE,HVY_TRUCK_RELATED,ALCOHOL_RELATED,DRINKING_DRIVER,UNDERAGE_DRNK_DRV,CELL_PHONE,SPEEDING_RELATED,AGGRESSIVE_DRIVING,FATIGUE_ASLEEP,PEDESTRIAN,DISTRACTED,MC_DRINKING_DRIVER,DRUGGED_DRIVER,INJURY_OR_FATAL,IMPAIRED_DRIVER,DEER_RELATED,DRUG_RELATED,STREET_NAME
2010041802,11,2112,2010,4,5,1946,19,1,0,0,N,N,0,0,0,0,1,0,0,0,1,0,0,0,0,0,40 29:48.762,79 52:02.715,40.49689865,-79.86740112,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ALLEGHENY VALLEY EX
2010042056,11,2208,2010,5,1,2046,20,2,1,8,N,N,1,0,0,0,0,0,0,1,0,0,0,1,1,0,40 32:25.882,79 48:49.957,40.54050064,-79.81390381,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,FREEPORT RD
2010042229,11,2118,2010,5,2,9999,99,1,0,7,N,N,0,0,0,0,1,0,0,0,1,0,0,0,0,0,40 31:18.379,79 58:23.102,40.52180099,-79.97309875,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,WETZEL RD
2010042405,11,2303,2010,4,1,148,1,2,1,4,N,N,1,0,0,0,1,0,0,2,2,0,0,0,0,0,40 22:42.331,79 51:07.985,40.3783989,-79.85220337,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,DUQUESNE BL
2010042579,11,2203,2010,5,1,1701,17,2,1,1,N,N,1,0,0,0,1,0,0,0,1,0,0,0,0,0,40 31:03.284,80 16:02.609,40.51729965,-80.26750183,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,FLAUGHERTY RUN RD
2010042693,11,2454,2010,5,4,749,7,1,0,1,N,N,0,1,1,0,0,0,0,0,1,0,0,0,0,0,40 20:34.016,79 57:51.558,40.34270096,-79.96440125,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,LEBANON CHURCH RD
2010042859,11,2216,2010,3,3,755,7,2,1,7,N,N,1,0,0,0,0,0,0,1,0,0,0,0,0,0,40 39:09.038,80 03:14.342,40.65250015,-80.0542984,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,
2010043576,11,2301,2010,5,7,1335,13,1,0,2,N,N,1,1,0,0,0,0,0,0,1,0,0,0,0,0,40 24:52.909,79 56:21.692,40.41469955,-79.93939972,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,GIDDINGS ST
2010043875,11,2217,2010,5,7,27,0,1,0,7,N,N,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40 37:47.524,79 57:13.208,40.62990189,-79.9536972,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,RICHLAND RD
2010044098,11,2430,2010,5,2,1926,19,1,0,7,N,N,0,0,0,0,1,0,0,0,1,0,0,0,0,0,40 29:49.827,79 56:26.003,40.49720001,-79.94059753,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,BUTLER ST
2010045153,11,2111,2010,5,2,1927,19,1,0,7,N,N,0,1,0,0,0,0,0,1,0,0,0,0,0,0,40 23:15.208,79 46:24.558,40.38759995,-79.77349854,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MOSSIDE BL
2010045189,11,2301,2010,5,4,355,3,9,1,6,N,N,1,0,0,0,0,1,0,0,1,0,0,0,0,0,40 27:09.653,79 54:37.332,40.45270157,-79.91040039,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,PENN AV
2010045879,11,2301,2010,5,5,2010,20,1,0,0,N,N,0,0,1,0,0,0,0,1,0,0,0,1,1,0,40 27:47.904,79 54:20.981,40.4632988,-79.90579987,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,WASHINGTON BL
2010045945,11,2207,2010,5,5,1409,14,1,0,7,,N,1,0,0,0,0,0,0,1,0,0,0,0,0,0,40 34:29.732,79 59:22.749,40.57490158,-79.98970032,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SAMPLE RD
2010045963,11,2217,2010,5,4,2109,21,1,1,2,N,N,2,0,0,0,0,0,0,0,3,0,0,0,0,0,40 38:06.378,79 55:49.371,40.63510132,-79.93039703,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,CLENDENNING RD
2010046596,11,2436,2010,5,2,1717,17,1,0,7,N,N,0,0,0,0,1,0,0,0,1,0,0,0,0,0,40 31:35.721,80 09:32.468,40.52270126,-80.14710236,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,OHIO RIVER BL
2010046693,11,2118,2010,5,1,9999,99,2,1,7,N,N,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40 30:44.103,79 58:18.400,40.51229858,-79.97180176,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,WIBLE RUN RD
2010047968,11,2111,2010,5,5,1620,16,1,0,4,N,N,0,1,0,0,0,1,0,0,1,0,0,0,0,0,40 23:35.193,79 48:18.314,40.39310074,-79.80509949,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,FIFTH AV
2010048058,11,2301,2010,5,5,1900,19,1,0,4,N,N,1,1,0,0,0,0,0,0,1,0,0,0,0,0,40 27:27.658,79 53:37.852,40.45769882,-79.89379883,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,IDLEWILD ST
2010048308,11,2109,2010,5,6,2000,20,1,0,7,N,N,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40 22:31.054,80 01:58.418,40.37530136,-80.03289795,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ANAWANDA AV
2010049295,11,2301,2010,5,1,1556,15,1,0,8,N,N,1,0,0,0,0,0,0,1,0,0,0,1,1,0,40 24:51.380,79 59:40.790,40.41429901,-79.99469757,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,BAUSMAN ST
2010049566,11,2112,2010,5,2,2220,22,1,0,4,N,N,0,1,0,0,2,0,0,0,2,0,0,0,0,0,40 30:05.787,79 51:06.535,40.50159836,-79.85179901,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,FREEPORT RD
2010049740,11,2301,2010,5,7,158,1,1,0,7,N,N,1,0,0,0,0,0,0,0,2,0,0,0,0,0,40 25:42.456,79 56:49.361,40.42839813,-79.94709778,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,PENN LINCOLN PY
2010050347,11,2112,2010,5,2,1045,10,1,0,1,N,N,1,1,0,0,0,0,0,0,2,0,0,0,0,0,40 29:49.451,79 56:03.224,40.49710083,-79.93440247,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,SR 0028 SH
2010051087,11,2214,2010,5,1,2142,21,1,0,4,N,N,1,1,0,0,0,0,0,0,1,0,0,0,0,0,40 22:46.704,80 12:58.320,40.37960052,-80.21620178,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,MARGARETTE ST
2010051316,11,2301,2010,5,1,1600,16,1,0,7,N,N,0,1,0,0,0,0,0,1,1,0,0,0,0,0,40 28:33.040,80 02:02.730,40.47579956,-80.03410339,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,WOODS RUN AV
2010051938,11,2304,2010,6,3,2040,20,1,0,4,N,N,0,0,0,0,0,1,0,0,1,0,0,1,0,1,40 20:16.594,79 50:22.041,40.33789825,-79.83950043,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,STOCKHOLM ST
2010051960,11,2208,2010,5,2,211,2,1,0,7,N,N,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40 32:51.756,79 48:30.412,40.54769897,-79.80840302,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,LOW GRADE RD
2010052583,11,2113,2010,6,4,1532,15,1,0,1,N,N,1,1,0,0,0,0,0,0,1,0,0,0,0,0,40 29:26.160,79 49:11.781,40.49060059,-79.81990051,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,HAMILL RD
2010052971,11,2209,2010,5,5,711,7,1,0,1,N,N,0,0,1,0,0,0,1,1,0,1,0,0,0,0,40 32:46.734,79 54:21.042,40.54629898,-79.90579987,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,HARTS RUN RD
2010053248,11,2302,2010,6,5,722,7,1,0,1,N,N,1,0,0,0,0,1,0,0,1,0,0,0,0,0,40 17:54.763,79 52:31.663,40.29850006,-79.87550354,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,STATE ST
2010053376,11,2301,2010,5,6,250,2,1,0,7,N,N,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40 27:04.627,79 59:42.618,40.45130157,-79.99520111,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,CROSSTOWN BL
2010053702,11,2104,2010,5,2,1521,15,2,1,1,N,N,0,0,0,0,1,0,0,0,1,0,0,0,0,0,40 35:55.793,79 45:48.230,40.59880066,-79.76339722,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,SEVENTH AV
2010054211,11,2109,2010,6,2,1648,16,1,0,8,N,N,1,0,0,0,0,0,0,0,1,0,0,1,0,1,40 23:33.684,80 02:49.286,40.3927002,-80.04699707,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,NEWBURN DR
2010054285,11,2204,2010,5,2,1510,15,1,0,5,N,N,0,1,0,1,0,0,0,0,1,0,0,0,0,0,40 15:05.735,79 52:41.267,40.25159836,-79.87809753,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,HAYDEN BL
2010054549,11,2477,2010,6,2,1359,13,1,0,2,N,N,2,0,0,0,0,0,0,0,3,0,0,0,0,0,40 20:38.193,79 47:55.529,40.34389877,-79.79879761,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,JACKS RUN RD
2010054783,11,2103,2010,6,2,1154,11,1,0,8,N,N,0,0,0,0,1,0,0,1,0,0,0,1,1,0,40 33:51.160,80 13:43.400,40.56420135,-80.22859955,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,MCGOVERN BL
2010055068,11,2208,2010,5,6,1625,16,2,1,0,N,N,0,1,0,0,0,0,0,0,2,0,0,0,0,0,40 31:56.222,79 50:53.786,40.53229904,-79.84829712,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,ALLEGHENY VALLEY EX
2010055692,11,2454,2010,6,6,1913,19,1,0,4,N,N,1,0,1,0,0,0,0,0,7,0,0,0,0,0,40 19:26.315,79 56:36.671,40.32400131,-79.9434967,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,CLAIRTON BL
2010055697,11,2420,2010,6,6,1600,16,1,0,4,N,N,0,0,0,0,0,1,1,0,1,0,1,0,0,0,40 30:51.829,80 09:16.675,40.51440048,-80.15460205,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PINE WY
2010056155,11,2214,2010,5,7,1916,19,2,1,7,N,N,1,0,0,0,0,0,0,0,3,0,0,0,0,0,40 26:44.104,80 10:26.397,40.4455986,-80.17410278,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,SR 0022 HW
2010056641,11,2449,2010,5,3,344,3,1,0,7,N,N,1,0,0,0,0,0,0,1,0,0,0,0,0,0,40 24:18.968,79 51:37.155,40.40530014,-79.86029816,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,JONES AV
2010057019,11,2219,2010,6,4,952,9,1,0,2,N,N,2,0,0,0,0,0,0,0,3,0,0,0,0,0,40 17:14.460,80 00:10.020,40.28739929,-80.00279999,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,BROWNSVILLE RD
2010057322,11,2446,2010,6,6,1015,10,1,0,7,N,N,0,0,0,1,0,0,0,0,1,0,0,0,0,0,40 27:13.287,79 46:08.068,40.45370102,-79.76889801,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,HAZEL DR
2010057666,11,2440,2010,6,5,1747,17,1,0,4,N,N,1,1,0,0,0,0,0,0,1,0,0,0,0,0,40 18:18.446,79 58:29.514,40.30509949,-79.97489929,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,COCHRAN MILL RD
2010057738,11,2301,2010,6,7,220,2,1,0,7,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,40 25:48.607,80 00:49.378,40.43019867,-80.01370239,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,WOODRUFF ST
2010058056,11,2301,2010,6,7,2253,22,1,0,8,N,N,1,0,0,0,0,0,0,0,1,0,0,1,0,1,40 25:43.498,79 58:49.962,40.42869949,-79.98049927,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,CARSON ST
2010059054,11,2301,2010,6,6,1245,12,1,0,5,N,N,1,0,1,0,0,0,0,0,1,0,0,0,0,0,40 28:36.212,80 02:28.703,40.47480011,-80.03980255,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,OHIO RIVER BL
2010059427,11,2216,2010,6,2,1932,19,1,2,0,N,N,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40 37:35.943,80 00:08.907,40.62670135,-80.00250244,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BABCOCK BL
2010059686,11,2446,2010,6,1,632,6,1,0,4,N,N,1,0,1,0,0,0,0,0,1,0,0,0,0,0,40 26:19.929,79 45:37.786,40.43889999,-79.76049805,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,WILLIAM PENN HW
2010060053,11,2103,2010,6,2,1416,14,1,2,6,N,N,1,1,0,0,0,0,0,0,1,0,0,0,0,0,40 33:23.592,80 13:13.957,40.55659866,-80.22049713,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,MCGOVERN BL
2010061151,11,2214,2010,6,6,1700,17,1,0,0,N,N,0,1,0,0,0,0,0,0,2,0,0,0,0,0,40 27:17.260,80 10:59.339,40.45479965,-80.18299866,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,AIRPORT PY
2010061465,11,2480,2010,6,2,1625,16,1,0,2,N,N,1,1,0,0,0,0,0,0,1,0,0,0,0,0,40 36:32.292,80 09:31.803,40.60910034,-80.15869904,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,BIG SEWICKLEY CREEK RD
2010061468,11,2109,2010,6,2,1216,12,1,0,8,N,N,0,0,0,0,1,0,0,1,2,0,0,3,1,0,40 22:05.079,80 02:57.311,40.36809921,-80.04930115,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,WASHINGTON RD
2010061771,11,2476,2010,6,4,1244,12,1,0,0,N,N,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40 21:49.672,79 59:35.045,40.36380005,-79.99310303,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,BARLIND DR
2010062633,11,2440,2010,6,7,1110,11,1,0,0,N,N,1,0,0,0,0,0,0,0,2,0,0,0,0,0,40 16:33.590,79 57:13.170,40.2745018,-79.95649719,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,MON VALLEY / FAYETTE EX
2010063190,11,2219,2010,7,1,921,9,1,0,2,N,N,0,0,0,0,2,0,0,1,2,0,0,0,0,0,40 17:30.545,79 59:48.322,40.29180145,-79.99680328,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,BROWNSVILLE RD
2010063396,11,2204,2010,7,1,2231,22,1,0,1,N,N,1,0,0,0,2,1,0,0,3,0,0,0,0,0,40 11:57.262,79 54:58.009,40.19929886,-79.91619873,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,MONONGAHELA BRIDGE RD
2010063848,11,2301,2010,7,4,2210,22,1,0,2,N,N,1,0,0,0,0,0,0,0,1,0,0,1,0,1,40 27:25.564,79 52:39.644,40.45709991,-79.87770081,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,FRANKSTOWN AV
2010063983,11,2301,2010,7,5,2045,20,1,0,4,N,N,0,1,0,0,0,1,0,1,0,0,0,0,0,0,40 27:31.005,79 54:28.849,40.45859909,-79.90799713,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,WASHINGTON BL
2010064007,11,2446,2010,6,3,438,4,1,0,0,N,N,0,0,0,0,0,0,0,0,2,0,0,0,0,0,40 26:11.760,79 44:33.760,40.43659973,-79.74269867,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,BURMA RD
2010065696,11,2202,2010,7,7,1647,16,1,2,7,N,N,0,1,0,0,0,0,0,1,0,0,0,0,0,0,40 38:55.976,79 48:00.899,40.64889908,-79.80020142,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,BAKERSTOWN RD
2010066204,11,2111,2010,7,3,1715,17,2,0,1,N,N,2,0,1,0,0,0,0,0,1,0,0,0,0,0,40 22:08.695,79 46:56.606,40.36909866,-79.78240204,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,LINCOLN HW
2010066551,11,2477,2010,7,7,218,2,1,0,7,N,N,0,0,0,0,1,0,0,0,1,0,0,0,0,0,40 21:04.230,79 49:47.535,40.3512001,-79.82990265,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,O NEIL BL
2010066759,11,2104,2010,7,3,1341,13,1,0,1,N,N,1,0,0,0,2,0,0,0,2,0,0,0,0,0,40 34:36.593,79 46:41.868,40.5768013,-79.77829742,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,FREEPORT RD
2010066874,11,2476,2010,7,5,1843,18,1,0,4,N,N,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40 21:24.850,79 58:55.588,40.35689926,-79.98210144,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ECHO GLEN DR
2010066998,11,2108,2010,6,3,1002,10,1,1,4,N,N,1,0,1,0,0,0,0,0,1,0,0,0,0,0,40 34:04.821,80 02:58.228,40.56800079,-80.04949951,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SLOOP RD
2010067295,11,2301,2010,7,7,213,2,1,0,7,N,N,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40 22:46.644,79 55:31.877,40.37960052,-79.92549896,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MIFFLIN RD
2010067506,11,2449,2010,7,1,603,6,1,0,4,N,N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40 24:19.357,79 50:31.488,40.40539932,-79.84210205,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,POPLAR AL
2010068832,11,2207,2010,7,4,2005,20,1,0,5,N,N,1,1,0,0,0,0,0,0,1,0,0,0,0,0,40 36:24.835,79 56:49.828,40.60689926,-79.94719696,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,WILLIAM FLYNN HW
2010068854,11,2211,2010,7,4,1726,17,1,0,2,N,N,1,0,0,0,1,0,0,0,2,0,0,0,0,0,40 31:18.441,80 05:06.421,40.52180099,-80.08509827,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,CAMP HORNE RD
2010068879,11,2452,2010,7,5,2011,20,1,0,7,N,N,0,0,0,0,1,0,0,1,0,0,0,0,0,0,40 31:51.621,80 10:04.242,40.53099823,-80.1678009,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,BEAVER ST
2010069333,11,2403,2010,7,3,1825,18,1,0,0,N,N,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40 23:24.523,79 57:31.344,40.39009857,-79.95870209,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,GLASS RUN RD
2010070430,11,2208,2010,7,5,2251,22,1,0,0,N,N,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40 32:19.242,79 49:47.742,40.5387001,-79.82990265,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FREEPORT RD
2010070547,11,2444,2010,7,7,206,2,1,0,2,N,N,2,0,0,1,0,0,0,0,6,0,0,0,0,0,40 28:25.019,80 03:47.263,40.4734993,-80.06240082,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,ISLAND AV
2010071713,11,2123,2010,7,4,1503,15,1,0,8,N,N,0,0,0,0,0,1,0,1,0,0,0,1,1,0,40 21:10.562,80 03:10.623,40.35290146,-80.0530014,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,PATTON DR
2010071781,11,2477,2010,7,5,947,9,1,0,1,N,N,1,0,0,0,0,1,0,0,1,0,0,0,0,0,40 20:04.564,79 48:43.230,40.33459854,-79.81199646,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,LONG RUN RD
2010072348,11,2446,2010,7,6,1748,17,1,0,4,N,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,40 26:20.364,79 45:44.986,40.43889999,-79.76260376,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,WILLIAM PENN HW
2010072374,11,2301,2010,7,7,230,2,1,0,7,N,N,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40 28:01.833,79 57:14.209,40.46720123,-79.9539032,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44TH ST
2010072375,11,2301,2010,7,7,114,1,1,0,0,N,N,1,1,0,0,0,0,0,0,1,0,0,0,0,0,40 25:43.317,79 59:18.761,40.42869949,-79.9885025,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,EAST CARSON ST
2010073692,11,2115,2010,4,1,100,1,1,0,2,N,N,2,0,0,0,0,0,0,2,2,0,0,0,0,0,40 26:54.068,80 06:36.630,40.44839859,-80.11019897,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,MOON RUN INT/RAMP A RD
2010074805,11,2301,2010,6,6,1935,19,1,0,1,N,N,1,1,0,0,0,0,0,0,1,0,0,0,0,0,40 26:58.331,80 00:10.903,40.44960022,-80.00240326,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,EAST STREET VALLEY ET
2010076072,11,2207,2010,8,1,2024,20,1,0,7,N,N,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40 36:28.620,79 56:56.896,40.60800171,-79.94909668,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,PIONEER RD
2010076074,11,2118,2010,8,2,9999,99,1,0,4,N,N,2,0,0,0,0,0,0,0,2,0,0,0,0,0,40 31:37.675,79 57:00.965,40.52709961,-79.95030212,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,WILLIAM FLYNN HW
2010076113,11,2446,2010,8,7,1815,18,1,0,7,N,N,0,1,0,0,0,0,0,1,1,0,0,0,0,0,40 25:39.041,79 43:34.354,40.42750168,-79.72619629,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,GOLDEN MILE HW
2010076127,11,2301,2010,8,3,1430,14,1,0,7,N,N,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40 27:41.388,80 01:50.595,40.46149826,-80.03070068,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,RAMP 30 RD
2010076141,11,2477,2010,8,1,1521,15,1,0,1,N,N,3,0,0,1,1,0,0,0,6,0,0,0,0,0,40 20:38.550,79 47:54.797,40.34400177,-79.79859924,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,JACKS RUN RD
2010076998,11,2301,2010,8,6,445,4,1,0,7,N,N,1,0,0,0,0,0,0,0,2,0,0,0,0,0,40 27:10.200,79 59:45.445,40.45299911,-79.9957962,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,SR 0028 HW
